,segment_id
2697,864691132637137296
2698,864691132637138064
2699,864691132637138554
2700,864691132637140112
2701,864691132637140602
2702,864691132637143184
2703,864691132637145232
2704,864691132637146768
2705,864691132637149306
2706,864691132637150352
2707,864691132637150586
2708,864691132637150864
2709,864691132637152656
2710,864691132637155086
2711,864691132637159824
2712,864691132637163920
2713,864691132637164176
2714,864691132637165456
2715,864691132637166736
2716,864691132637169296
2717,864691132637169808
2718,864691132637171600
2719,864691132637174798
2720,864691132637177232
2721,864691132637211431
2722,864691132637217294
2723,864691132637233649
2724,864691132637236209
2725,864691132637258335
2726,864691132637259871
2727,864691132637260127
2728,864691132637261919
2729,864691132637263967
2730,864691132637268319
2731,864691132637268575
2732,864691132637271391
2733,864691132637272159
2734,864691132637272561
2735,864691132637273183
2736,864691132637273695
2737,864691132637273951
2738,864691132637276511
2739,864691132637277023
2740,864691132637278047
2741,864691132637279327
2742,864691132637282143
2743,864691132637285983
2744,864691132637287007
2745,864691132637287519
2746,864691132637288287
2747,864691132637288543
2748,864691132637290335
2749,864691132637292895
2750,864691132637293407
2751,864691132637296735
2752,864691132637296991
2753,864691132637297503
2754,864691132637300368
2755,864691132637300624
2756,864691132637302160
2757,864691132637302928
2758,864691132637303952
2759,864691132637305951
2760,864691132637307743
2761,864691132637308304
2762,864691132637310864
2763,864691132637311120
2764,864691132637311888
2765,864691132637312095
2766,864691132637316703
2767,864691132637321567
2768,864691132637323871
2769,864691132637346704
2770,864691132637347216
2771,864691132637350032
2772,864691132637350897
2773,864691132637352080
2774,864691132637359857
2775,864691132637360528
2776,864691132637376656
2777,864691132637404657
2778,864691132637484127
2779,864691132637485151
2780,864691132637486175
2781,864691132637487455
2782,864691132637489247
2783,864691132637489503
2784,864691132637491551
2785,864691132637491807
2786,864691132637495135
2787,864691132637496927
2788,864691132637497439
2789,864691132637508191
2790,864691132637509471
2791,864691132637513567
2792,864691132637517407
2793,864691132637517663
2794,864691132637517919
2795,864691132637518175
2796,864691132637519455
2797,864691132637520735
2798,864691132637520991
2799,864691132637523807
2800,864691132637524063
2801,864691132637525855
2802,864691132637528671
2803,864691132637529183
2804,864691132637529695
2805,864691132637530975
2806,864691132637532767
2807,864691132637533535
2808,864691132637533791
2809,864691132637552735
2810,864691132637557599
2811,864691132637563487
2812,864691132637568634
2813,864691132637575665
2814,864691132637595536
2815,864691132637628657
2816,864691132637683697
2817,864691132637688520
2818,864691132637688817
2819,864691132637691633
2820,864691132637707761
2821,864691132637723280
2822,864691132637766324
2823,864691132637802106
2824,864691132637818975
2825,864691132637819958
2826,864691132637826740
2827,864691132637862836
2828,864691132637913466
2829,864691132637945744
2830,864691132638045364
2831,864691132638103391
2832,864691132638116959
2833,864691132638121055
2834,864691132638157200
2835,864691132638376415
2836,864691132638420575
2837,864691132638434740
2838,864691132638498655
2839,864691132638518138
2840,864691132638586583
2841,864691132638633594
2842,864691132638639284
2843,864691132638676319
2844,864691132638702714
2845,864691132638754143
2846,864691132638808159
2847,864691132638815120
2848,864691132638827642
2849,864691132638894943
2850,864691132638920287
2851,864691132638934384
2852,864691132638957968
2853,864691132638969951
2854,864691132639020979
2855,864691132639031094
2856,864691132639041631
2857,864691132639076474
2858,864691132639110495
2859,864691132639162292
2860,864691132639236240
2861,864691132639238266
2862,864691132639241382
2863,864691132639244710
2864,864691132639245478
2865,864691132639248294
2866,864691132639248806
2867,864691132639249830
2868,864691132639250086
2869,864691132639254906
2870,864691132639255462
2871,864691132639256486
2872,864691132639259046
2873,864691132639259302
2874,864691132639263398
2875,864691132639263910
2876,864691132639265958
2877,864691132639266982
2878,864691132639281574
2879,864691132639282854
2880,864691132639283366
2881,864691132639288486
2882,864691132639291558
2883,864691132639294118
2884,864691132639295910
2885,864691132639308198
2886,864691132639308454
2887,864691132639368336
2888,864691132639466618
2889,864691132639468966
2890,864691132639472294
2891,864691132639478950
2892,864691132639496314
2893,864691132639516582
2894,864691132639519910
2895,864691132639522726
2896,864691132639529638
2897,864691132639533478
2898,864691132639533734
2899,864691132639537574
2900,864691132639539878
2901,864691132639540390
2902,864691132639541414
2903,864691132639542928
2904,864691132639577978
2905,864691132639591802
2906,864691132639615583
2907,864691132639628455
2908,864691132639642022
2909,864691132639645328
2910,864691132639689311
2911,864691132639701343
2912,864691132639719348
2913,864691132639722406
2914,864691132639770490
2915,864691132639816543
2916,864691132639855248
2917,864691132639891367
2918,864691132639892646
2919,864691132639920016
2920,864691132639921808
2921,864691132639972959
2922,864691132639981994
2923,864691132639983967
2924,864691132639985588
2925,864691132639986320
2926,864691132639986576
2927,864691132640005471
2928,864691132640069520
2929,864691132640078175
2930,864691132640086442
2931,864691132640111994
2932,864691132640129716
2933,864691132640135802
2934,864691132640183647
2935,864691132640188511
2936,864691132640196191
2937,864691132640203130
2938,864691132640213087
2939,864691132640228218
2940,864691132640230800
2941,864691132640236127
2942,864691132640277648
2943,864691132640277855
2944,864691132640301456
2945,864691132640304784
2946,864691132640337808
2947,864691132640359802
2948,864691132640381862
2949,864691132640415098
2950,864691132640418170
2951,864691132640435551
2952,864691132640435578
2953,864691132640439162
2954,864691132640450426
2955,864691132640466015
2956,864691132640466554
2957,864691132640474292
2958,864691132640488570
2959,864691132640492454
2960,864691132640517030
2961,864691132640525151
2962,864691132640536698
2963,864691132640538975
2964,864691132640546399
2965,864691132640552826
2966,864691132640561759
2967,864691132640575583
2968,864691132640577119
2969,864691132640590202
2970,864691132640591226
2971,864691132640622736
2972,864691132640674960
2973,864691132640852624
2974,864691132640864400
2975,864691132640871604
2976,864691132640957072
2977,864691132641064848
2978,864691132641087910
2979,864691132641105206
2980,864691132641110838
2981,864691132641111350
2982,864691132641112886
2983,864691132641113910
2984,864691132641114422
2985,864691132641115190
2986,864691132641117750
2987,864691132641120822
2988,864691132641122358
2989,864691132641122614
2990,864691132641123894
2991,864691132641128758
2992,864691132641129014
2993,864691132641132854
2994,864691132641133110
2995,864691132641134134
2996,864691132641135158
2997,864691132641135414
2998,864691132641135670
2999,864691132641136182
3000,864691132641136438
3001,864691132641138742
3002,864691132641139254
3003,864691132641140534
3004,864691132641141558
3005,864691132641144886
3006,864691132641146934
3007,864691132641150518
3008,864691132641153846
3009,864691132641155638
3010,864691132641158966
3011,864691132641164086
3012,864691132641164854
3013,864691132641166646
3014,864691132641167670
3015,864691132641173558
3016,864691132641174326
3017,864691132641179302
3018,864691132641181238
3019,864691132641183542
3020,864691132641190966
3021,864691132641192758
3022,864691132641353014
3023,864691132641359158
3024,864691132641361718
3025,864691132641363510
3026,864691132641363766
3027,864691132641365302
3028,864691132641367350
3029,864691132641368118
3030,864691132641369398
3031,864691132641398838
3032,864691132641401654
3033,864691132641402678
3034,864691132641434298
3035,864691132641484454
3036,864691132641576358
3037,864691132641724470
3038,864691132641736122
3039,864691132641815738
3040,864691132641818554
3041,864691132641819578
3042,864691132641823674
3043,864691132641824954
3044,864691132641828794
3045,864691132641832122
3046,864691132641832378
3047,864691132641832614
3048,864691132641833402
3049,864691132641836986
3050,864691132641839034
3051,864691132641840314
3052,864691132641844154
3053,864691132641845178
3054,864691132641845946
3055,864691132641846970
3056,864691132641848762
3057,864691132641849018
3058,864691132641849530
3059,864691132641851834
3060,864691132641875622
3061,864691132641963706
3062,864691132641964986
3063,864691132641967546
3064,864691132641969082
3065,864691132642002106
3066,864691132642002618
3067,864691132642004666
3068,864691132642007482
3069,864691132642010554
3070,864691132642100390
3071,864691132642167988
3072,864691132642185130
3073,864691132642195636
3074,864691132642203006
3075,864691132642207358
3076,864691132642208894
3077,864691132642211966
3078,864691132642213758
3079,864691132642219134
3080,864691132642222462
3081,864691132642227582
3082,864691132642230142
3083,864691132642230654
3084,864691132642232446
3085,864691132642239614
3086,864691132642241662
3087,864691132642243710
3088,864691132642244734
3089,864691132642246014
3090,864691132642247038
3091,864691132642249598
3092,864691132642250622
3093,864691132642253110
3094,864691132642255998
3095,864691132642260350
3096,864691132642261630
3097,864691132642263206
3098,864691132642263422
3099,864691132642264190
3100,864691132642270078
3101,864691132642273150
3102,864691132642277502
3103,864691132642281086
3104,864691132642283134
3105,864691132642291582
3106,864691132642293118
3107,864691132642294142
3108,864691132642296958
3109,864691132642301054
3110,864691132642308734
3111,864691132642438270
3112,864691132642442366
3113,864691132642444926
3114,864691132642453118
3115,864691132642455934
3116,864691132642457214
3117,864691132642457726
3118,864691132642468478
3119,864691132642469758
3120,864691132642473342
3121,864691132642474110
3122,864691132642474878
3123,864691132642478462
3124,864691132642479230
3125,864691132642479998
3126,864691132642480766
3127,864691132642481022
3128,864691132642494374
3129,864691132642500518
3130,864691132642519974
3131,864691132642520446
3132,864691132642521470
3133,864691132642522278
3134,864691132642525054
3135,864691132642530942
3136,864691132642531454
3137,864691132642535294
3138,864691132642535806
3139,864691132642555190
3140,864691132642555828
3141,864691132642585786
3142,864691132642718528
3143,864691132642899510
3144,864691132642915966
3145,864691132643019194
3146,864691132643073846
3147,864691132643299382
3148,864691132643317046
3149,864691132643381360
3150,864691132643382070
3151,864691132643388470
3152,864691132643395894
3153,864691132643455798
3154,864691132643584822
3155,864691132643615798
3156,864691132643646518
3157,864691132643827510
3158,864691132644101942
3159,864691132644124286
3160,864691132644141754
3161,864691132644174134
3162,864691132644192310
3163,864691132644290102
3164,864691132644303290
3165,864691132644312908
3166,864691132644313676
3167,864691132644319052
3168,864691132644320332
3169,864691132644324150
3170,864691132644325196
3171,864691132644330572
3172,864691132644332108
3173,864691132644332620
3174,864691132644333388
3175,864691132644339020
3176,864691132644340556
3177,864691132644344140
3178,864691132644344908
3179,864691132644345654
3180,864691132644346700
3181,864691132644347468
3182,864691132644350284
3183,864691132644356428
3184,864691132644357708
3185,864691132644358476
3186,864691132644358732
3187,864691132644364620
3188,864691132644368972
3189,864691132644373836
3190,864691132644377420
3191,864691132644379980
3192,864691132644380236
3193,864691132644384698
3194,864691132644388172
3195,864691132644390732
3196,864691132644397644
3197,864691132644399180
3198,864691132644406348
3199,864691132644418228
3200,864691132644428086
3201,864691132644463926
3202,864691132644477750
3203,864691132644546686
3204,864691132644561484
3205,864691132644563532
3206,864691132644564812
3207,864691132644567094
3208,864691132644567628
3209,864691132644571322
3210,864691132644581306
3211,864691132644590924
3212,864691132644591948
3213,864691132644592460
3214,864691132644596300
3215,864691132644601164
3216,864691132644605260
3217,864691132644606028
3218,864691132644655034
3219,864691132644668470
3220,864691132644668982
3221,864691132644681526
3222,864691132644727166
3223,864691132644759476
3224,864691132644849338
3225,864691132644904378
3226,864691132645005438
3227,864691132645028538
3228,864691132645066230
3229,864691132645136826
3230,864691132645155770
3231,864691132645200826
3232,864691132645209268
3233,864691132645223866
3234,864691132645224062
3235,864691132645263692
3236,864691132645297594
3237,864691132645308542
3238,864691132645336506
3239,864691132645382270
3240,864691132645410746
3241,864691132645423486
3242,864691132645425082
3243,864691132645502334
3244,864691132645512318
3245,864691132645524862
3246,864691132645534334
3247,864691132645779070
3248,864691132645810346
3249,864691132645815255
3250,864691132645847422
3251,864691132645848958
3252,864691132645983308
3253,864691132646149543
3254,864691132646197580
3255,864691132646333610
3256,864691132646414503
3257,864691132646416039
3258,864691132646417575
3259,864691132646418855
3260,864691132646420903
3261,864691132646423719
3262,864691132646424999
3263,864691132646427303
3264,864691132646428839
3265,864691132646429863
3266,864691132646430887
3267,864691132646439847
3268,864691132646440103
3269,864691132646442151
3270,864691132646443687
3271,864691132646444711
3272,864691132646447015
3273,864691132646450087
3274,864691132646452391
3275,864691132646456743
3276,864691132646469799
3277,864691132646472359
3278,864691132646474151
3279,864691132646475431
3280,864691132646479527
3281,864691132646480295
3282,864691132646482252
3283,864691132646482599
3284,864691132646487975
3285,864691132646488231
3286,864691132646490791
3287,864691132646493863
3288,864691132646498740
3289,864691132646500519
3290,864691132646502823
3291,864691132646504103
3292,864691132646533196
3293,864691132646647220
3294,864691132646693031
3295,864691132646695335
3296,864691132646696103
3297,864691132646698663
3298,864691132646730407
3299,864691132646733479
3300,864691132646792780
3301,864691132646861132
3302,864691132646897484
3303,864691132646903628
3304,864691132646949196
3305,864691132647065932
3306,864691132647217831
3307,864691132647365452
3308,864691132647377575
3309,864691132647394471
3310,864691132647414708
3311,864691132647428788
3312,864691132647533132
3313,864691132647633228
3314,864691132647670951
3315,864691132647686311
3316,864691132647778484
3317,864691132647854260
3318,864691132647973287
3319,864691132648400551
3320,864691132648510375
3321,864691132648726183
3322,864691132648828071
3323,864691132648941479
3324,864691132649053095
3325,864691132649075113
3326,864691132649154471
3327,864691132649171623
3328,864691132649202343
3329,864691132649472935
3330,864691132649482663
3331,864691132649504935
3332,864691132649515687
3333,864691132649539799
3334,864691132649560487
3335,864691132649695924
3336,864691132649736359
3337,864691132649780734
3338,864691132649826228
3339,864691132649950119
3340,864691132649974951
3341,864691132650046119
3342,864691132650054823
3343,864691132650071207
3344,864691132650732147
3345,864691132650734707
3346,864691132650738035
3347,864691132650741875
3348,864691132650744435
3349,864691132650745203
3350,864691132650749299
3351,864691132650750579
3352,864691132650751347
3353,864691132650759795
3354,864691132650760051
3355,864691132650761075
3356,864691132650769523
3357,864691132650770035
3358,864691132650937203
3359,864691132650937459
3360,864691132650937715
3361,864691132650943603
3362,864691132650946163
3363,864691132650946675
3364,864691132650947699
3365,864691132650952819
3366,864691132650953331
3367,864691132650955635
3368,864691132650957171
3369,864691132650957427
3370,864691132650958451
3371,864691132650958707
3372,864691132650960499
3373,864691132650961267
3374,864691132650961523
3375,864691132650962291
3376,864691132650962803
3377,864691132650963315
3378,864691132650963827
3379,864691132650964595
3380,864691132650964851
3381,864691132650965619
3382,864691132650965875
3383,864691132650967155
3384,864691132650968691
3385,864691132650970995
3386,864691132651006835
3387,864691132651007859
3388,864691132651018099
3389,864691132651019635
3390,864691132651020403
3391,864691132651531945
3392,864691132651635647
3393,864691132651730291
3394,864691132651734708
3395,864691132651791219
3396,864691132651877002
3397,864691132651890229
3398,864691132652052083
3399,864691132652121715
3400,864691132652298099
3401,864691132652493683
3402,864691132653098420
3403,864691132653310579
3404,864691132653417334
3405,864691132653417846
3406,864691132653426806
3407,864691132653427062
3408,864691132653429366
3409,864691132653429622
3410,864691132653436022
3411,864691132653437558
3412,864691132653441654
3413,864691132653445494
3414,864691132653446006
3415,864691132653446262
3416,864691132653446774
3417,864691132653448054
3418,864691132653448822
3419,864691132653451126
3420,864691132653452406
3421,864691132653455222
3422,864691132653455990
3423,864691132653463926
3424,864691132653469911
3425,864691132653471447
3426,864691132653471862
3427,864691132653474422
3428,864691132653475446
3429,864691132653476055
3430,864691132653476823
3431,864691132653477847
3432,864691132653478262
3433,864691132653478615
3434,864691132653479895
3435,864691132653480663
3436,864691132653482358
3437,864691132653483735
3438,864691132653488599
3439,864691132653488855
3440,864691132653490391
3441,864691132653490903
3442,864691132653492342
3443,864691132653496535
3444,864691132653496791
3445,864691132653499251
3446,864691132653499863
3447,864691132653500119
3448,864691132653502067
3449,864691132653506775
3450,864691132653507287
3451,864691132653508311
3452,864691132653514967
3453,864691132653517783
3454,864691132653519063
3455,864691132653629043
3456,864691132653629558
3457,864691132653636214
3458,864691132653644406
3459,864691132653645942
3460,864691132653667187
3461,864691132653672663
3462,864691132653674455
3463,864691132653677015
3464,864691132653679831
3465,864691132653680087
3466,864691132653681111
3467,864691132653682135
3468,864691132653683927
3469,864691132653688279
3470,864691132653688535
3471,864691132653689303
3472,864691132653690839
3473,864691132653691863
3474,864691132653695350
3475,864691132653695447
3476,864691132653697239
3477,864691132653697495
3478,864691132653698519
3479,864691132653699031
3480,864691132653699799
3481,864691132653702003
3482,864691132653706102
3483,864691132653706358
3484,864691132653708406
3485,864691132653708918
3486,864691132653709174
3487,864691132653713270
3488,864691132653714038
3489,864691132653715059
3490,864691132653715574
3491,864691132653729772
3492,864691132653733356
3493,864691132653733612
3494,864691132653735404
3495,864691132653738988
3496,864691132653739756
3497,864691132653741804
3498,864691132653743596
3499,864691132653744620
3500,864691132653745900
3501,864691132653748460
3502,864691132653750252
3503,864691132653750508
3504,864691132653755116
3505,864691132653758956
3506,864691132653762796
3507,864691132653764588
3508,864691132653770199
3509,864691132653771244
3510,864691132653773292
3511,864691132653773527
3512,864691132653779692
3513,864691132653780183
3514,864691132653780204
3515,864691132653781719
3516,864691132653781996
3517,864691132653783292
3518,864691132653783804
3519,864691132653784432
3520,864691132653785712
3521,864691132653787628
3522,864691132653787900
3523,864691132653789808
3524,864691132653790700
3525,864691132653790956
3526,864691132653791212
3527,864691132653791600
3528,864691132653792508
3529,864691132653792880
3530,864691132653793004
3531,864691132653795052
3532,864691132653795184
3533,864691132653795696
3534,864691132653797100
3535,864691132653797116
3536,864691132653797884
3537,864691132653800444
3538,864691132653801980
3539,864691132653803376
3540,864691132653804284
3541,864691132653808892
3542,864691132653809916
3543,864691132653810684
3544,864691132653811964
3545,864691132653812080
3546,864691132653813244
3547,864691132653814640
3548,864691132653816688
3549,864691132653816828
3550,864691132653818995
3551,864691132653819132
3552,864691132653819388
3553,864691132653819760
3554,864691132653822320
3555,864691132653823740
3556,864691132653823856
3557,864691132653824112
3558,864691132653824508
3559,864691132653825532
3560,864691132653825904
3561,864691132653826812
3562,864691132653827440
3563,864691132653827696
3564,864691132653827836
3565,864691132653828720
3566,864691132653829232
3567,864691132653831932
3568,864691132653834748
3569,864691132653835516
3570,864691132653836656
3571,864691132653837936
3572,864691132653838588
3573,864691132653842288
3574,864691132653843568
3575,864691132653844848
3576,864691132653845500
3577,864691132653847664
3578,864691132653847804
3579,864691132653849200
3580,864691132653850876
3581,864691132653851248
3582,864691132653853552
3583,864691132653855344
3584,864691132653858416
3585,864691132653860976
3586,864691132653863280
3587,864691132653865212
3588,864691132653865724
3589,864691132653866236
3590,864691132653867260
3591,864691132653867888
3592,864691132653868796
3593,864691132653869424
3594,864691132653873264
3595,864691132653873776
3596,864691132653875056
3597,864691132653875312
3598,864691132653875964
3599,864691132653878384
3600,864691132653878387
3601,864691132653878896
3602,864691132653881456
3603,864691132653883248
3604,864691132653885296
3605,864691132653889904
3606,864691132653890160
3607,864691132653896684
3608,864691132653898096
3609,864691132653901424
3610,864691132653905520
3611,864691132653907568
3612,864691132653908592
3613,864691132653910384
3614,864691132653914224
3615,864691132653916528
3616,864691132653918320
3617,864691132653918832
3618,864691132653922672
3619,864691132653924464
3620,864691132653925235
3621,864691132653927539
3622,864691132653928819
3623,864691132653931376
3624,864691132653932144
3625,864691132653936496
3626,864691132653937520
3627,864691132653938544
3628,864691132653948652
3629,864691132653953004
3630,864691132653960172
3631,864691132653961452
3632,864691132653963500
3633,864691132653964524
3634,864691132653969132
3635,864691132653972460
3636,864691132653973996
3637,864691132653974252
3638,864691132653976300
3639,864691132653977580
3640,864691132653977971
3641,864691132653978092
3642,864691132653979116
3643,864691132653984492
3644,864691132653989612
3645,864691132654001623
3646,864691132654012652
3647,864691132654014700
3648,864691132654015212
3649,864691132654016492
3650,864691132654021356
3651,864691132654027004
3652,864691132654028028
3653,864691132654028284
3654,864691132654031100
3655,864691132654034156
3656,864691132654060796
3657,864691132654062332
3658,864691132654064892
3659,864691132654065660
3660,864691132654066684
3661,864691132654067964
3662,864691132654070012
3663,864691132654070268
3664,864691132654106742
3665,864691132654115184
3666,864691132654116208
3667,864691132654116720
3668,864691132654122864
3669,864691132654130035
3670,864691132654133616
3671,864691132654136791
3672,864691132654150256
3673,864691132654150768
3674,864691132654152560
3675,864691132654153328
3676,864691132654153584
3677,864691132654154096
3678,864691132654154864
3679,864691132654155376
3680,864691132654155632
3681,864691132654155891
3682,864691132654156144
3683,864691132654156656
3684,864691132654157680
3685,864691132654158192
3686,864691132654159472
3687,864691132654161008
3688,864691132654161891
3689,864691132654162032
3690,864691132654162915
3691,864691132654166243
3692,864691132654166384
3693,864691132654167523
3694,864691132654167664
3695,864691132654168176
3696,864691132654168291
3697,864691132654168688
3698,864691132654169315
3699,864691132654170224
3700,864691132654171107
3701,864691132654172016
3702,864691132654172528
3703,864691132654174320
3704,864691132654174576
3705,864691132654175088
3706,864691132654175600
3707,864691132654175856
3708,864691132654176112
3709,864691132654176227
3710,864691132654176880
3711,864691132654176995
3712,864691132654177251
3713,864691132654177648
3714,864691132654177763
3715,864691132654177904
3716,864691132654178416
3717,864691132654178531
3718,864691132654179952
3719,864691132654180976
3720,864691132654181232
3721,864691132654181488
3722,864691132654181859
3723,864691132654182000
3724,864691132654182115
3725,864691132654182371
3726,864691132654182883
3727,864691132654184163
3728,864691132654186211
3729,864691132654186723
3730,864691132654186979
3731,864691132654187235
3732,864691132654187516
3733,864691132654188771
3734,864691132654189027
3735,864691132654190307
3736,864691132654192099
3737,864691132654192355
3738,864691132654193891
3739,864691132654194147
3740,864691132654195171
3741,864691132654195939
3742,864691132654196451
3743,864691132654197987
3744,864691132654198755
3745,864691132654199267
3746,864691132654201715
3747,864691132654202339
3748,864691132654204387
3749,864691132654204531
3750,864691132654204899
3751,864691132654205667
3752,864691132654205923
3753,864691132654206435
3754,864691132654206691
3755,864691132654208483
3756,864691132654208739
3757,864691132654209763
3758,864691132654210275
3759,864691132654212067
3760,864691132654212579
3761,864691132654213603
3762,864691132654214371
3763,864691132654214627
3764,864691132654214883
3765,864691132654215139
3766,864691132654215395
3767,864691132654215907
3768,864691132654216931
3769,864691132654219491
3770,864691132654222051
3771,864691132654223843
3772,864691132654224867
3773,864691132654225891
3774,864691132654226147
3775,864691132654229219
3776,864691132654229987
3777,864691132654230499
3778,864691132654234083
3779,864691132654236387
3780,864691132654242787
3781,864691132654243699
3782,864691132654245859
3783,864691132654248419
3784,864691132654248931
3785,864691132654249955
3786,864691132654254051
3787,864691132654371014
3788,864691132654371526
3789,864691132654374342
3790,864691132654378438
3791,864691132654379718
3792,864691132654384582
3793,864691132654385094
3794,864691132654385350
3795,864691132654390214
3796,864691132654391238
3797,864691132654392262
3798,864691132654393030
3799,864691132654394054
3800,864691132654396870
3801,864691132654397126
3802,864691132654399686
3803,864691132654401222
3804,864691132654401990
3805,864691132654404294
3806,864691132654410950
3807,864691132654412742
3808,864691132654414534
3809,864691132654419142
3810,864691132654420166
3811,864691132654421702
3812,864691132654422214
3813,864691132654425542
3814,864691132654426054
3815,864691132654426566
3816,864691132654430406
3817,864691132654431942
3818,864691132654432995
3819,864691132654433478
3820,864691132654433734
3821,864691132654435526
3822,864691132654437091
3823,864691132654437859
3824,864691132654443244
3825,864691132654443974
3826,864691132654447814
3827,864691132654454214
3828,864691132654455238
3829,864691132654455750
3830,864691132654470883
3831,864691132654471395
3832,864691132654472675
3833,864691132654475235
3834,864691132654477539
3835,864691132654488291
3836,864691132654497251
3837,864691132654497763
3838,864691132654498531
3839,864691132654499299
3840,864691132654500579
3841,864691132654502627
3842,864691132654502883
3843,864691132654503395
3844,864691132654504245
3845,864691132654504419
3846,864691132654505187
3847,864691132654508771
3848,864691132654509027
3849,864691132654509283
3850,864691132654512611
3851,864691132654524784
3852,864691132654555510
3853,864691132654588852
3854,864691132654591740
3855,864691132654629847
3856,864691132654647238
3857,864691132654649542
3858,864691132654651846
3859,864691132654652614
3860,864691132654653382
3861,864691132654653638
3862,864691132654654662
3863,864691132654658264
3864,864691132654659032
3865,864691132654663640
3866,864691132654666694
3867,864691132654667462
3868,864691132654668230
3869,864691132654670534
3870,864691132654670808
3871,864691132654671576
3872,864691132654671832
3873,864691132654675160
3874,864691132654680024
3875,864691132654682072
3876,864691132654682584
3877,864691132654682804
3878,864691132654682839
3879,864691132654683352
3880,864691132654688472
3881,864691132654691836
3882,864691132654700760
3883,864691132654701784
3884,864691132654702040
3885,864691132654703832
3886,864691132654705862
3887,864691132654709958
3888,864691132654713286
3889,864691132654744694
3890,864691132654789574
3891,864691132654848728
3892,864691132654851032
3893,864691132654851544
3894,864691132654854360
3895,864691132654856152
3896,864691132654857176
3897,864691132654860760
3898,864691132654861272
3899,864691132654861528
3900,864691132654866904
3901,864691132654867672
3902,864691132654868696
3903,864691132654869208
3904,864691132654870488
3905,864691132654872536
3906,864691132654874584
3907,864691132654879448
3908,864691132654883800
3909,864691132654884312
3910,864691132654885080
3911,864691132654888920
3912,864691132654928344
3913,864691132655042556
3914,864691132655055028
3915,864691132655055984
3916,864691132655164387
3917,864691132655190726
3918,864691132655193303
3919,864691132655265398
3920,864691132655273013
3921,864691132655303640
3922,864691132655311996
3923,864691132655428824
3924,864691132655436003
3925,864691132655489990
3926,864691132655529396
3927,864691132655544291
3928,864691132655548140
3929,864691132655615351
3930,864691132655616375
3931,864691132655619703
3932,864691132655625079
3933,864691132655630967
3934,864691132655632503
3935,864691132655633271
3936,864691132655634807
3937,864691132655636087
3938,864691132655637367
3939,864691132655640183
3940,864691132655646583
3941,864691132655650935
3942,864691132655652983
3943,864691132655657591
3944,864691132655661175
3945,864691132655661431
3946,864691132655662455
3947,864691132655668855
3948,864691132655670391
3949,864691132655670903
3950,864691132655673975
3951,864691132655674743
3952,864691132655682679
3953,864691132655683447
3954,864691132655685239
3955,864691132655688055
3956,864691132655689591
3957,864691132655690615
3958,864691132655692406
3959,864691132655695479
3960,864691132655695735
3961,864691132655697783
3962,864691132655702391
3963,864691132655704951
3964,864691132655707255
3965,864691132655712375
3966,864691132655713143
3967,864691132655713399
3968,864691132655729367
3969,864691132655791478
3970,864691132655807192
3971,864691132655850988
3972,864691132655860087
3973,864691132655866231
3974,864691132655871095
3975,864691132655873516
3976,864691132655873788
3977,864691132655874423
3978,864691132655909751
3979,864691132655910775
3980,864691132655912055
3981,864691132655915500
3982,864691132655935094
3983,864691132655945642
3984,864691132655955831
3985,864691132656035958
3986,864691132656045564
3987,864691132656061876
3988,864691132656077271
3989,864691132656158618
3990,864691132656184316
3991,864691132656189302
3992,864691132656213228
3993,864691132656217304
3994,864691132656220528
3995,864691132656241783
3996,864691132656290263
3997,864691132656301430
3998,864691132656309208
3999,864691132656309464
4000,864691132656314604
4001,864691132656318972
4002,864691132656327030
4003,864691132656365254
4004,864691132656370684
4005,864691132656372951
4006,864691132656399832
4007,864691132656412924
4008,864691132656416764
4009,864691132656468476
4010,864691132656469207
4011,864691132656470646
4012,864691132656471000
4013,864691132656484348
4014,864691132656493539
4015,864691132656548092
4016,864691132656564460
4017,864691132656566243
4018,864691132656581750
4019,864691132656588735
4020,864691132656618732
4021,864691132656659692
4022,864691132656660716
4023,864691132656731760
4024,864691132656737142
4025,864691132656770775
4026,864691132656786924
4027,864691132656789622
4028,864691132656822390
4029,864691132656833398
4030,864691132656837062
4031,864691132656851318
4032,864691132656860887
4033,864691132656887494
4034,864691132656891078
4035,864691132656920688
4036,864691132656931952
4037,864691132656948678
4038,864691132656953524
4039,864691132656963696
4040,864691132656970476
4041,864691132656986054
4042,864691132656990679
4043,864691132657027820
4044,864691132657040108
4045,864691132657062396
4046,864691132657072108
4047,864691132657075056
4048,864691132657078764
4049,864691132657093336
4050,864691132657097584
4051,864691132657100284
4052,864691132657123555
4053,864691132657125830
4054,864691132657132780
4055,864691132657137660
4056,864691132657163516
4057,864691132657166039
4058,864691132657175532
4059,864691132657187811
4060,864691132657193926
4061,864691132657194723
4062,864691132657197015
4063,864691132657202391
4064,864691132657207804
4065,864691132657208432
4066,864691132657230828
4067,864691132657234147
4068,864691132657237208
4069,864691132657239788
4070,864691132657246460
4071,864691132657267765
4072,864691132657282758
4073,864691132657296355
4074,864691132657306480
4075,864691132657310918
4076,864691132657325795
4077,864691132657331824
4078,864691132657334896
4079,864691132657335768
4080,864691132657346028
4081,864691132657358772
4082,864691132657376436
4083,864691132657377962
4084,864691132657380323
4085,864691132657389016
4086,864691132657393094
4087,864691132657405667
4088,864691132657411299
4089,864691132657413812
4090,864691132657416151
4091,864691132657424867
4092,864691132657429702
4093,864691132657437676
4094,864691132657453687
4095,864691132657482476
